original-domain,domain-name,issuer-name,issuer-country,cert-start,cert-end,cert-duration,fuzzer,http-active,https-active,dns-ns,dns-a,dns-mx,geoip-country,banner-http,ssdeep-score
bell.ca,anacmh.qc.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,anacmg.qc.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,Edgesight.int.bell.ca,Entrust Inc.,US,2019-11-26,2021-11-26,731,original*,0,0,,,,,,
bell.ca,bbm-esb-ptl.int.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,bbm-esb-ptl-on.int.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,bbm-esb-ptl-qc.int.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,css-esb-prod.int.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,css-esb-prod-on.int.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,css-esb-prod-qc.int.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,css-esb-prod-sha2.int.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,css-esb-prod-sha2-on.int.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,css-esb-prod-sha2-qc.int.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,omfesbp.int.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,omfesbp-on.int.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,omfesbp-qc.int.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,omfesbp-sha2.int.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,omfesbp-sha2-on.int.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,omfesbp-sha2-qc.int.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,www.bbm-esb-ptl.int.bell.ca,Entrust Inc.,US,2019-11-26,2022-02-25,822,original*,0,0,,,,,,
bell.ca,wave.guelph.bell.ca,Entrust Inc.,US,2019-11-25,2022-01-23,790,original*,0,0,,,,,,
bell.ca,www.wave.guelph.bell.ca,Entrust Inc.,US,2019-11-25,2022-01-23,790,original*,0,0,,,,,,
bell.ca,smartcities.bell.ca,Entrust Inc.,US,2019-11-15,2022-02-14,822,original*,0,0,,,,,,
bell.ca,bellguestwifi.on.bell.ca,Entrust Inc.,US,2019-10-23,2022-01-22,822,original*,0,0,,,,,,
bell.ca,bellguestwifion.bell.ca,Entrust Inc.,US,2019-10-23,2022-01-22,822,original*,0,0,,67.69.232.93,,,,
bell.ca,bellguestwifi.qc.bell.ca,Entrust Inc.,US,2019-10-23,2022-01-22,822,original*,0,0,,,,,,
bell.ca,bellguestwifiqc.bell.ca,Entrust Inc.,US,2019-10-23,2022-01-22,822,original*,1,1,,206.172.0.189,,,Apache,
bell.ca,securelogin.bell.ca,Entrust Inc.,US,2019-10-23,2022-01-22,822,original*,0,0,,,,,,
bell.ca,dtmanaged-nonprod.bell.ca,Entrust Inc.,US,2019-11-22,2021-11-22,731,original*,0,0,,204.101.198.40,,,,
bell.ca,app2.businessportal.uat.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-21,731,original*,0,0,,,,,,
bell.ca,www.app2.businessportal.uat.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-21,731,original*,0,0,,,,,,
bell.ca,app2.businessportal.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-21,731,original*,0,0,,,,,,
bell.ca,www.app2.businessportal.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-21,731,original*,0,0,,,,,,
bell.ca,hsswhitepageuat.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-12-01,741,original*,0,0,,,,,,
bell.ca,BellTVDevOPSReporting.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,BelltvDevQualityAssurance.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,BellTVOPSReporting.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,BellTVQualityAssurance.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,CARTES.INT.BELL.CA,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,cma.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,ECARDS.INT.BELL.CA,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,EncoreNomination.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,EncoreNominationPP.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,fmsiso.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,forecasting.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,fsbi.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,fsbipp.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,HomeServicesReportingDev.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,HomeServicesReporting.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,horizon.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,horizon-preprod.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,meriteencore.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,meriteencorepp.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,Merit.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,meritpp.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,NetworkMerit1.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,NetworkMerit1PP.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,NetworkNomination.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,NetworkNominationPP.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,nmc.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,Ops.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,sapclli.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,www.fsbi.int.bell.ca,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,ENCORENOMINATIONDEV.INT.BELL.CA,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,FORECASTING-DEV.INT.BELL.CA,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,FSBIDEV.INT.BELL.CA,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,HORIZON-DEV.INT.BELL.CA,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,MERITEENCOREDEV.INT.BELL.CA,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,NETWORKMERIT1DEV.INT.BELL.CA,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,NETWORKNOMINATIONDEV.INT.BELL.CA,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,www.FSBIDEV.INT.BELL.CA,Entrust Inc.,US,2019-11-21,2021-11-20,730,original*,0,0,,,,,,
bell.ca,DMOCHC-D00.ON.BELL.CA,Entrust Inc.,US,2019-11-17,2022-02-16,822,original*,0,0,,,,,,
bell.ca,localhost.on.bell.ca,Entrust Inc.,US,2019-11-17,2022-02-16,822,original*,0,0,,,,,,
bell.ca,www90.interaction.bell.ca,Entrust Inc.,US,2019-11-17,2022-02-16,822,original*,1,1,!ServFail,206.47.249.21,,,BigIP,0.0
bell.ca,app2.businessportal.bell.ca,Entrust Inc.,US,2019-11-20,2021-11-19,730,original*,0,0,,,,,,
bell.ca,www.app2.businessportal.bell.ca,Entrust Inc.,US,2019-11-20,2021-11-19,730,original*,0,0,,,,,,
bell.ca,ldapbatch.ges.int.bell.ca,Entrust Inc.,US,2019-11-19,2022-02-18,822,original*,0,0,,,,,,
bell.ca,ldap.ges.int.bell.ca,Entrust Inc.,US,2019-11-19,2022-02-18,822,original*,0,0,,,,,,
bell.ca,DM1CWY-D06.ON.BELL.CA,Entrust Inc.,US,2019-11-17,2022-02-16,822,original*,0,0,,,,,,
bell.ca,eastproxy.secure.btc.bell.ca,Entrust Inc.,US,2019-11-18,2022-02-17,822,original*,0,0,,,,,,
bell.ca,onproxy.secure.btc.bell.ca,Entrust Inc.,US,2019-11-18,2022-02-17,822,original*,0,0,,,,,,
bell.ca,qcproxy.secure.btc.bell.ca,Entrust Inc.,US,2019-11-18,2022-02-17,822,original*,0,0,,,,,,
bell.ca,sbc21-sbc22montreal02.secure.btc.bell.ca,Entrust Inc.,US,2019-11-18,2022-02-17,822,original*,0,0,,,,,,
bell.ca,westproxy.secure.btc.bell.ca,Entrust Inc.,US,2019-11-18,2022-02-17,822,original*,0,0,,,,,,
bell.ca,expe-lab2.videozone.bell.ca,Entrust Inc.,US,2019-11-18,2021-12-04,747,original*,0,0,,204.101.223.21,,,,
bell.ca,expe-lab2.videozone.int.bell.ca,Entrust Inc.,US,2019-11-18,2021-12-04,747,original*,0,0,,,,,,
bell.ca,lab.videozone.bell.ca,Entrust Inc.,US,2019-11-18,2021-12-04,747,original*,0,0,mtl02vnszs07.srvr.bell.ca,,,,,
bell.ca,collab-edge.lab.videozone.bell.ca,Entrust Inc.,US,2019-11-18,2021-04-22,521,original*,0,0,,,,,,
bell.ca,collab-edge.mra.lab.videozone.bell.ca,Entrust Inc.,US,2019-11-18,2021-04-22,521,original*,0,0,,,,,,
bell.ca,expe-lab1.videozone.bell.ca,Entrust Inc.,US,2019-11-18,2021-04-22,521,original*,0,0,,67.69.230.218,,,,
bell.ca,expe-lab1.videozone.int.bell.ca,Entrust Inc.,US,2019-11-18,2021-04-22,521,original*,0,0,,,,,,
bell.ca,join.lab.videozone.bell.ca,Entrust Inc.,US,2019-11-18,2021-04-22,521,original*,0,0,,67.69.230.218,,,,
bell.ca,lab.videozone.bell.ca,Entrust Inc.,US,2019-11-18,2021-04-22,521,original*,0,0,mtl02vnszs07.srvr.bell.ca,,,,,
bell.ca,mra.lab.videozone.bell.ca,Entrust Inc.,US,2019-11-18,2021-04-22,521,original*,0,0,,,,,,
bell.ca,0.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,0.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,0.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,0.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,0.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,10.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,10.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,10.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,10.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,10.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,11.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,11.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,11.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,11.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,11.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,12.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,12.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,12.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,12.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,12.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,13.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,13.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,13.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,13.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,13.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,14.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,14.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,14.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,14.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,14.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,15.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,15.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,15.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,15.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,15.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,16.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,16.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,16.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,16.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,16.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,17.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,17.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,17.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,17.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,17.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,18.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,18.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,18.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,18.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,18.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,19.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,19.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,19.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,19.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,19.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,1.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,1.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,1.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,1.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,1.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,20.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,20.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,20.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,20.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,20.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,2.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,2.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,2.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,2.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,2.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,3.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,3.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,3.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,3.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,3.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,4.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,4.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,4.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,4.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,4.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,5.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,5.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,5.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,5.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,5.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,6.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,6.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,6.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,6.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,6.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,7.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,7.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
bell.ca,7.qubcpq14speedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,184.150.214.246,,,Apache,0.0
bell.ca,7.tor63vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,0,0,,206.47.199.108,,,,
bell.ca,7.tor63vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.199.109,,,Apache,0.0
bell.ca,8.mtl02vspeedtest01.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.153,,,Apache,0.0
bell.ca,8.mtl02vspeedtest02.srvr.bell.ca,Entrust Inc.,US,2019-11-11,2022-02-10,822,original*,1,1,,206.47.244.154,,,Apache,0.0
